AGE,EDU,SEX,AREA,Vex,weight,strata
1,4,1,1,高端疫苗（Medigen）,0.9258564163505314,1
3,4,1,3,高端疫苗（Medigen）,0.7985969089513765,25
2,5,1,6,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,53
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
5,3,1,2,莫德納疫苗（Moderna）,1.1315557872422521,19
5,4,0,1,莫德納疫苗（Moderna）,0.4975610130206924,10
5,1,0,5,莫德納疫苗（Moderna）,4.033409993444596,50
1,4,1,5,阿斯特捷利康疫苗（AZ）,0.9258564163505314,41
2,3,0,1,輝瑞 BioNTech 疫苗（BNT）,1.56578001519603,4
3,3,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,1.49436675570723,26
2,4,0,5,阿斯特捷利康疫苗（AZ）,0.7590163758844285,44
2,3,0,1,輝瑞 BioNTech 疫苗（BNT）,1.56578001519603,4
2,4,0,5,阿斯特捷利康疫苗（AZ）,0.7590163758844285,44
4,4,1,1,阿斯特捷利康疫苗（AZ）,0.6878758515881669,7
4,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.6239647225200936,8
3,4,0,5,阿斯特捷利康疫苗（AZ）,0.7243985924913398,46
4,5,1,2,阿斯特捷利康疫苗（AZ）,0.4722594109551587,17
2,5,0,2,阿斯特捷利康疫苗（AZ）,0.5211007564125192,14
3,4,0,5,阿斯特捷利康疫苗（AZ）,0.7243985924913398,46
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
1,4,0,2,莫德納疫苗（Moderna）,0.8398343110719914,12
3,3,0,4,輝瑞 BioNTech 疫苗（BNT）,1.49436675570723,36
1,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,1
4,3,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,1.2871810460886024,48
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
2,4,1,1,莫德納疫苗（Moderna）,0.8367605043793995,3
1,5,1,3,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,21
4,4,1,1,阿斯特捷利康疫苗（AZ）,0.6878758515881669,7
2,4,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7590163758844285,44
3,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7243985924913398,26
2,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,4
5,4,0,5,莫德納疫苗（Moderna）,0.4975610130206924,50
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
5,4,0,1,莫德納疫苗（Moderna）,0.4975610130206924,10
5,4,1,3,莫德納疫苗（Moderna）,0.5485249296888862,29
2,4,1,5,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8367605043793995,43
2,4,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7590163758844285,44
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
5,3,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,1.026421978867972,50
3,4,0,5,阿斯特捷利康疫苗（AZ）,0.7243985924913398,46
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
5,1,0,3,莫德納疫苗（Moderna）,4.033409993444596,30
1,4,1,6,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,51
2,4,0,1,莫德納疫苗（Moderna）,0.7590163758844285,4
3,5,1,1,阿斯特捷利康疫苗（AZ）,0.5482746704092548,5
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
3,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,25
4,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.6878758515881669,7
3,5,1,2,阿斯特捷利康疫苗（AZ）,0.5482746704092548,15
2,3,1,2,阿斯特捷利康疫苗（AZ）,1.726158903667855,13
1,5,1,4,阿斯特捷利康疫苗（AZ）,0.6356443605415816,31
2,4,1,1,高端疫苗（Medigen）,0.8367605043793995,3
2,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,23
3,4,0,2,阿斯特捷利康疫苗（AZ）,0.7243985924913398,16
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
5,3,0,4,莫德納疫苗（Moderna）,1.026421978867972,40
4,4,0,2,阿斯特捷利康疫苗（AZ）,0.6239647225200936,18
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
2,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,4
1,4,1,1,阿斯特捷利康疫苗（AZ）,0.9258564163505314,1
3,4,0,3,阿斯特捷利康疫苗（AZ）,0.7243985924913398,26
4,4,1,4,阿斯特捷利康疫苗（AZ）,0.6878758515881669,37
5,4,0,1,莫德納疫苗（Moderna）,0.4975610130206924,10
1,4,0,4,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,32
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
4,4,0,4,阿斯特捷利康疫苗（AZ）,0.6239647225200936,38
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
2,5,1,3,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,23
3,4,0,4,阿斯特捷利康疫苗（AZ）,0.7243985924913398,36
4,5,1,6,阿斯特捷利康疫苗（AZ）,0.4722594109551587,57
2,4,1,2,阿斯特捷利康疫苗（AZ）,0.8367605043793995,13
3,5,1,1,阿斯特捷利康疫苗（AZ）,0.5482746704092548,5
2,4,1,3,阿斯特捷利康疫苗（AZ）,0.8367605043793995,23
5,3,0,3,莫德納疫苗（Moderna）,1.026421978867972,30
3,4,1,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7985969089513765,25
5,1,1,4,莫德納疫苗（Moderna）,4.44654198211595,39
3,3,0,3,輝瑞 BioNTech 疫苗（BNT）,1.49436675570723,26
2,4,0,2,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,14
1,4,0,2,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,12
1,5,0,4,輝瑞 BioNTech 疫苗（BNT）,0.5765861036276753,32
4,3,0,3,莫德納疫苗（Moderna）,1.2871810460886024,28
3,3,0,4,高端疫苗（Medigen）,1.49436675570723,36
4,3,1,4,高端疫苗（Medigen）,1.4190237464872573,37
3,3,0,4,輝瑞 BioNTech 疫苗（BNT）,1.49436675570723,36
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
3,4,0,4,阿斯特捷利康疫苗（AZ）,0.7243985924913398,36
4,3,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,1.2871810460886024,28
1,4,1,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.9258564163505314,21
2,5,0,1,阿斯特捷利康疫苗（AZ）,0.5211007564125192,4
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
3,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,26
3,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,25
2,4,1,4,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8367605043793995,33
3,4,1,2,阿斯特捷利康疫苗（AZ）,0.7985969089513765,15
4,3,0,1,輝瑞 BioNTech 疫苗（BNT）,1.2871810460886024,8
5,2,0,2,沒有接種（尚未接種、未在國內接種、不打算接種）,2.221189503366699,20
2,4,1,5,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8367605043793995,43
2,4,0,1,莫德納疫苗（Moderna）,0.7590163758844285,4
3,5,1,1,阿斯特捷利康疫苗（AZ）,0.5482746704092548,5
1,5,1,1,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,1
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
1,4,0,5,莫德納疫苗（Moderna）,0.8398343110719914,42
1,4,0,5,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,42
2,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,33
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
1,4,0,5,阿斯特捷利康疫苗（AZ）,0.8398343110719914,42
1,5,1,5,高端疫苗（Medigen）,0.6356443605415816,41
2,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,43
5,2,1,5,莫德納疫苗（Moderna）,2.448700328755946,49
3,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,5
2,4,1,3,阿斯特捷利康疫苗（AZ）,0.8367605043793995,23
3,5,1,2,阿斯特捷利康疫苗（AZ）,0.5482746704092548,15
1,4,1,4,阿斯特捷利康疫苗（AZ）,0.9258564163505314,31
1,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,41
1,3,1,3,輝瑞 BioNTech 疫苗（BNT）,1.9099554630471023,21
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
3,3,0,2,沒有接種（尚未接種、未在國內接種、不打算接種）,1.49436675570723,16
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
2,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,33
1,4,1,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.9258564163505314,21
1,4,1,4,高端疫苗（Medigen）,0.9258564163505314,31
2,4,1,5,阿斯特捷利康疫苗（AZ）,0.8367605043793995,43
1,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,1
1,4,0,4,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,32
4,5,1,3,阿斯特捷利康疫苗（AZ）,0.4722594109551587,27
2,5,0,3,阿斯特捷利康疫苗（AZ）,0.5211007564125192,24
3,5,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.5482746704092548,5
1,4,0,3,阿斯特捷利康疫苗（AZ）,0.8398343110719914,22
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
3,3,0,3,阿斯特捷利康疫苗（AZ）,1.49436675570723,26
1,4,0,5,阿斯特捷利康疫苗（AZ）,0.8398343110719914,42
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
3,3,0,1,阿斯特捷利康疫苗（AZ）,1.49436675570723,6
2,3,0,1,輝瑞 BioNTech 疫苗（BNT）,1.56578001519603,4
5,2,1,3,輝瑞 BioNTech 疫苗（BNT）,2.448700328755946,29
1,4,0,3,阿斯特捷利康疫苗（AZ）,0.8398343110719914,22
1,5,0,4,阿斯特捷利康疫苗（AZ）,0.5765861036276753,32
2,5,1,2,阿斯特捷利康疫苗（AZ）,0.5744757894849678,13
3,4,1,4,阿斯特捷利康疫苗（AZ）,0.7985969089513765,35
4,5,1,4,阿斯特捷利康疫苗（AZ）,0.4722594109551587,37
4,3,1,1,輝瑞 BioNTech 疫苗（BNT）,1.4190237464872573,7
2,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,43
2,5,0,2,莫德納疫苗（Moderna）,0.5211007564125192,14
3,3,0,1,莫德納疫苗（Moderna）,1.49436675570723,6
4,4,0,3,高端疫苗（Medigen）,0.6239647225200936,28
3,4,0,5,阿斯特捷利康疫苗（AZ）,0.7243985924913398,46
1,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8398343110719914,2
4,3,1,3,阿斯特捷利康疫苗（AZ）,1.4190237464872573,27
2,4,0,5,阿斯特捷利康疫苗（AZ）,0.7590163758844285,44
4,3,1,4,莫德納疫苗（Moderna）,1.4190237464872573,37
3,5,1,1,阿斯特捷利康疫苗（AZ）,0.5482746704092548,5
1,5,1,5,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,41
2,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,23
3,4,1,5,阿斯特捷利康疫苗（AZ）,0.7985969089513765,45
5,2,0,5,阿斯特捷利康疫苗（AZ）,2.221189503366699,50
2,5,0,5,輝瑞 BioNTech 疫苗（BNT）,0.5211007564125192,44
4,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.6239647225200936,28
2,5,0,4,阿斯特捷利康疫苗（AZ）,0.5211007564125192,34
3,4,1,3,阿斯特捷利康疫苗（AZ）,0.7985969089513765,25
3,4,0,4,阿斯特捷利康疫苗（AZ）,0.7243985924913398,36
4,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.6878758515881669,37
1,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,21
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
3,3,0,1,高端疫苗（Medigen）,1.49436675570723,6
2,5,1,4,阿斯特捷利康疫苗（AZ）,0.5744757894849678,33
4,4,1,2,阿斯特捷利康疫苗（AZ）,0.6878758515881669,17
3,4,1,4,阿斯特捷利康疫苗（AZ）,0.7985969089513765,35
2,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7590163758844285,4
3,4,0,2,阿斯特捷利康疫苗（AZ）,0.7243985924913398,16
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
1,4,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.9258564163505314,1
5,2,0,3,輝瑞 BioNTech 疫苗（BNT）,2.221189503366699,30
2,4,1,5,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,43
3,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,35
3,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.5482746704092548,15
4,4,0,6,輝瑞 BioNTech 疫苗（BNT）,0.6239647225200936,58
2,5,1,2,阿斯特捷利康疫苗（AZ）,0.5744757894849678,13
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
3,1,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,5.872237666800995,46
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
2,4,1,5,阿斯特捷利康疫苗（AZ）,0.8367605043793995,43
1,5,1,1,阿斯特捷利康疫苗（AZ）,0.6356443605415816,1
4,5,1,1,阿斯特捷利康疫苗（AZ）,0.4722594109551587,7
4,4,1,1,阿斯特捷利康疫苗（AZ）,0.6878758515881669,7
2,5,1,3,阿斯特捷利康疫苗（AZ）,0.5744757894849678,23
3,3,0,6,莫德納疫苗（Moderna）,1.49436675570723,56
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
1,4,1,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.9258564163505314,21
3,3,1,4,輝瑞 BioNTech 疫苗（BNT）,1.6474309645511322,35
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
1,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,11
1,4,1,1,阿斯特捷利康疫苗（AZ）,0.9258564163505314,1
3,4,0,2,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7243985924913398,16
1,5,0,1,阿斯特捷利康疫苗（AZ）,0.5765861036276753,2
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
2,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,33
1,4,1,1,阿斯特捷利康疫苗（AZ）,0.9258564163505314,1
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
4,3,0,4,高端疫苗（Medigen）,1.2871810460886024,38
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
4,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.6878758515881669,17
2,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,4
2,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,3
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
2,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,13
5,3,0,1,莫德納疫苗（Moderna）,1.026421978867972,10
4,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.6239647225200936,8
1,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.9258564163505314,21
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
3,5,0,1,阿斯特捷利康疫苗（AZ）,0.4973340055430887,6
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
4,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.6878758515881669,7
3,5,1,2,阿斯特捷利康疫苗（AZ）,0.5482746704092548,15
5,3,0,1,阿斯特捷利康疫苗（AZ）,1.026421978867972,10
2,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,3
5,1,0,3,莫德納疫苗（Moderna）,4.033409993444596,30
1,4,0,6,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,52
2,4,1,5,莫德納疫苗（Moderna）,0.8367605043793995,43
4,3,0,6,阿斯特捷利康疫苗（AZ）,1.2871810460886024,58
2,5,1,4,阿斯特捷利康疫苗（AZ）,0.5744757894849678,33
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
2,3,0,4,阿斯特捷利康疫苗（AZ）,1.56578001519603,34
1,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,22
3,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,25
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
4,4,0,1,莫德納疫苗（Moderna）,0.6239647225200936,8
3,3,0,4,輝瑞 BioNTech 疫苗（BNT）,1.49436675570723,36
1,4,1,5,阿斯特捷利康疫苗（AZ）,0.9258564163505314,41
1,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.8398343110719914,2
3,3,1,1,輝瑞 BioNTech 疫苗（BNT）,1.6474309645511322,5
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
4,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.6878758515881669,27
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
2,5,0,5,輝瑞 BioNTech 疫苗（BNT）,0.5211007564125192,44
5,4,1,1,莫德納疫苗（Moderna）,0.5485249296888862,9
2,4,1,5,阿斯特捷利康疫苗（AZ）,0.8367605043793995,43
3,3,0,3,阿斯特捷利康疫苗（AZ）,1.49436675570723,26
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
5,4,0,4,莫德納疫苗（Moderna）,0.4975610130206924,40
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
1,5,1,5,阿斯特捷利康疫苗（AZ）,0.6356443605415816,41
3,5,0,5,阿斯特捷利康疫苗（AZ）,0.4973340055430887,46
2,4,0,3,阿斯特捷利康疫苗（AZ）,0.7590163758844285,24
2,5,1,4,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,33
3,4,0,1,高端疫苗（Medigen）,0.7243985924913398,6
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
3,4,0,6,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7243985924913398,56
2,4,0,5,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,44
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
5,4,1,5,高端疫苗（Medigen）,0.5485249296888862,49
1,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,22
2,4,1,4,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,33
5,3,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,1.026421978867972,10
2,4,0,4,阿斯特捷利康疫苗（AZ）,0.7590163758844285,34
1,4,0,6,阿斯特捷利康疫苗（AZ）,0.8398343110719914,52
5,3,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,1.026421978867972,50
2,4,1,5,莫德納疫苗（Moderna）,0.8367605043793995,43
5,3,0,5,沒有接種（尚未接種、未在國內接種、不打算接種）,1.026421978867972,50
1,4,0,2,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,12
2,3,0,2,阿斯特捷利康疫苗（AZ）,1.56578001519603,14
1,3,0,4,輝瑞 BioNTech 疫苗（BNT）,1.7324998802827902,32
2,4,0,4,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7590163758844285,34
3,4,0,3,阿斯特捷利康疫苗（AZ）,0.7243985924913398,26
4,2,1,3,輝瑞 BioNTech 疫苗（BNT）,3.070784448908429,27
3,4,1,4,阿斯特捷利康疫苗（AZ）,0.7985969089513765,35
5,4,0,1,莫德納疫苗（Moderna）,0.4975610130206924,10
2,5,1,2,莫德納疫苗（Moderna）,0.5744757894849678,13
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
5,5,0,2,阿斯特捷利康疫苗（AZ）,0.34159924408000014,20
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
1,4,1,2,阿斯特捷利康疫苗（AZ）,0.9258564163505314,11
2,5,1,5,阿斯特捷利康疫苗（AZ）,0.5744757894849678,43
1,5,1,1,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,1
1,5,1,1,輝瑞 BioNTech 疫苗（BNT）,0.6356443605415816,1
2,5,0,2,輝瑞 BioNTech 疫苗（BNT）,0.5211007564125192,14
3,4,1,2,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,15
3,3,0,5,莫德納疫苗（Moderna）,1.49436675570723,46
4,5,0,4,阿斯特捷利康疫苗（AZ）,0.4283813883476172,38
4,5,1,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.4722594109551587,7
1,4,0,6,莫德納疫苗（Moderna）,0.8398343110719914,52
5,2,0,1,阿斯特捷利康疫苗（AZ）,2.221189503366699,10
4,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.6239647225200936,28
2,4,0,1,阿斯特捷利康疫苗（AZ）,0.7590163758844285,4
2,5,1,4,阿斯特捷利康疫苗（AZ）,0.5744757894849678,33
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
2,4,1,4,高端疫苗（Medigen）,0.8367605043793995,33
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
3,4,1,2,阿斯特捷利康疫苗（AZ）,0.7985969089513765,15
5,5,0,6,莫德納疫苗（Moderna）,0.34159924408000014,60
1,4,0,2,阿斯特捷利康疫苗（AZ）,0.8398343110719914,12
3,4,0,1,沒有接種（尚未接種、未在國內接種、不打算接種）,0.7243985924913398,6
4,5,0,1,莫德納疫苗（Moderna）,0.4283813883476172,8
4,2,0,4,輝瑞 BioNTech 疫苗（BNT）,2.785475260046366,38
1,4,1,1,莫德納疫苗（Moderna）,0.9258564163505314,1
3,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,5
3,4,1,1,輝瑞 BioNTech 疫苗（BNT）,0.7985969089513765,5
2,3,0,5,阿斯特捷利康疫苗（AZ）,1.56578001519603,44
4,4,0,3,沒有接種（尚未接種、未在國內接種、不打算接種）,0.6239647225200936,28
2,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,13
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
2,4,1,2,阿斯特捷利康疫苗（AZ）,0.8367605043793995,13
2,5,1,1,阿斯特捷利康疫苗（AZ）,0.5744757894849678,3
4,5,1,1,阿斯特捷利康疫苗（AZ）,0.4722594109551587,7
3,5,0,1,阿斯特捷利康疫苗（AZ）,0.4973340055430887,6
5,4,1,4,阿斯特捷利康疫苗（AZ）,0.5485249296888862,39
4,4,0,1,阿斯特捷利康疫苗（AZ）,0.6239647225200936,8
1,5,0,4,阿斯特捷利康疫苗（AZ）,0.5765861036276753,32
1,4,0,4,阿斯特捷利康疫苗（AZ）,0.8398343110719914,32
3,4,1,1,阿斯特捷利康疫苗（AZ）,0.7985969089513765,5
4,4,0,3,莫德納疫苗（Moderna）,0.6239647225200936,28
3,5,1,1,輝瑞 BioNTech 疫苗（BNT）,0.5482746704092548,5
2,4,1,5,阿斯特捷利康疫苗（AZ）,0.8367605043793995,43
3,5,1,4,高端疫苗（Medigen）,0.5482746704092548,35
3,5,1,2,阿斯特捷利康疫苗（AZ）,0.5482746704092548,15
1,4,1,1,阿斯特捷利康疫苗（AZ）,0.9258564163505314,1
1,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,22
1,5,0,1,輝瑞 BioNTech 疫苗（BNT）,0.5765861036276753,2
2,4,1,2,阿斯特捷利康疫苗（AZ）,0.8367605043793995,13
1,4,1,4,阿斯特捷利康疫苗（AZ）,0.9258564163505314,31
3,4,0,3,阿斯特捷利康疫苗（AZ）,0.7243985924913398,26
4,4,0,1,阿斯特捷利康疫苗（AZ）,0.6239647225200936,8
3,4,0,1,阿斯特捷利康疫苗（AZ）,0.7243985924913398,6
1,4,0,3,阿斯特捷利康疫苗（AZ）,0.8398343110719914,22
2,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7590163758844285,24
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
4,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.6239647225200936,28
1,4,1,5,阿斯特捷利康疫苗（AZ）,0.9258564163505314,41
1,4,0,1,阿斯特捷利康疫苗（AZ）,0.8398343110719914,2
2,4,1,1,阿斯特捷利康疫苗（AZ）,0.8367605043793995,3
3,5,0,4,莫德納疫苗（Moderna）,0.4973340055430887,36
1,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,22
4,5,1,1,莫德納疫苗（Moderna）,0.4722594109551587,7
3,4,0,3,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,26
2,4,1,3,阿斯特捷利康疫苗（AZ）,0.8367605043793995,23
2,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,23
1,4,1,5,阿斯特捷利康疫苗（AZ）,0.9258564163505314,41
2,4,1,4,高端疫苗（Medigen）,0.8367605043793995,33
1,5,0,2,阿斯特捷利康疫苗（AZ）,0.5765861036276753,12
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
1,3,1,4,輝瑞 BioNTech 疫苗（BNT）,1.9099554630471023,31
3,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.7243985924913398,6
2,5,1,5,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,43
2,4,0,5,阿斯特捷利康疫苗（AZ）,0.7590163758844285,44
2,5,1,2,輝瑞 BioNTech 疫苗（BNT）,0.5744757894849678,13
4,5,0,2,阿斯特捷利康疫苗（AZ）,0.4283813883476172,18
1,4,1,1,高端疫苗（Medigen）,0.9258564163505314,1
1,4,0,1,輝瑞 BioNTech 疫苗（BNT）,0.8398343110719914,2
2,4,0,2,阿斯特捷利康疫苗（AZ）,0.7590163758844285,14
2,4,1,3,輝瑞 BioNTech 疫苗（BNT）,0.8367605043793995,23
